start_time_ticks,duration_ticks,midi_number,velocity,note_name,frequency_hz,original_mz,original_intensity,retention_time,start_time_seconds,duration_seconds
36360,960,88,21,E,1318.5102276514797,279.0,13552618.0,0.3447882256532723,41.31818181818182,1.0909090909090908
36421,960,88,20,E,1318.5102276514797,247.0,1460649.0,0.3449045754570342,41.3875,1.0909090909090908
36480,960,88,20,E,1318.5102276514797,275.0,5319886.0,0.34552183373710366,41.45454545454545,1.0909090909090908
36600,960,86,28,D,1174.65907166963,331.0,64415238.0,0.3470357782657506,41.59090909090909,1.0909090909090908
36960,960,83,20,B,987.7666025122483,394.0000000000001,1648108.0,0.3497350693427237,42.0,1.0909090909090908
37320,960,70,22,A#,466.16376151808987,746.0,19303883.0,0.3528895959914402,42.40909090909091,1.0909090909090908
37320,960,71,20,B,493.88330125612407,681.0,538193.0,0.35289410736846183,42.40909090909091,1.0909090909090908
37680,960,83,20,B,987.7666025122483,406.0,3462385.0,0.3569253704196587,42.81818181818182,1.0909090909090908
37680,960,86,20,D,1174.65907166963,335.00000000000006,1268270.0,0.3563033934935361,42.81818181818182,1.0909090909090908
37680,960,81,20,A,879.9999999999999,447.0,2275673.0,0.35680350723022625,42.81818181818182,1.0909090909090908
37680,960,88,22,E,1318.5102276514797,239.00000000000003,16776966.0,0.35702528934695,42.81818181818182,1.0909090909090908
37800,960,88,24,E,1318.5102276514797,271.00000000000006,36859624.0,0.35790371720843367,42.95454545454545,1.0909090909090908
38040,960,91,20,G,1567.9817439269973,204.0,1005338.0,0.3597567491455596,43.22727272727273,1.0909090909090908
38160,960,86,20,D,1174.65907166963,321.0,1682316.0,0.361645109978571,43.36363636363637,1.0909090909090908
38160,960,76,20,E,659.2551138257398,586.0,404963.0,0.3608511415929976,43.36363636363637,1.0909090909090908
38160,960,91,20,G,1567.9817439269973,206.99999999999997,840326.0,0.3613368328178845,43.36363636363637,1.0909090909090908
38280,960,91,22,G,1567.9817439269973,185.0,22693825.0,0.3625930107123235,43.5,1.0909090909090908
38360,960,88,20,E,1318.5102276514797,225.0,1776703.0,0.3632627240282498,43.59090909090909,1.0909090909090908
38520,960,95,20,B,1975.5332050244963,89.0,70661.0,0.36522652080271545,43.77272727272727,1.0909090909090908
38760,960,83,23,B,987.7666025122483,357.00000000000006,28425678.0,0.36737845015191767,44.04545454545455,1.0909090909090908
38880,960,88,20,E,1318.5102276514797,275.99999999999994,1664801.0,0.367880315558752,44.18181818181818,1.0909090909090908
39000,960,86,20,D,1174.65907166963,312.0,1013107.0,0.36945502429238963,44.31818181818182,1.0909090909090908
39000,960,71,20,B,493.88330125612407,685.0,418055.0,0.3694105076766663,44.31818181818182,1.0909090909090908
39120,720,74,20,D,587.3295358348151,621.0,74563.0,0.37099719365749007,44.45454545454545,0.8181818181818182
39240,960,88,34,E,1318.5102276514797,273.0,115948827.0,0.37136411861362195,44.59090909090909,1.0909090909090908
39240,960,91,20,G,1567.9817439269973,160.0,6368862.0,0.3712866271665688,44.59090909090909,1.0909090909090908
39480,960,93,20,A,1759.9999999999998,133.0,459282.0,0.37344078809830505,44.86363636363637,1.0909090909090908
39720,960,76,20,E,659.2551138257398,565.0,203327.0,0.375955956265124,45.13636363636363,1.0909090909090908
39720,960,93,20,A,1759.9999999999998,131.0,116716.0,0.37650946793580486,45.13636363636363,1.0909090909090908
